driver_id,race_length,year,compound,stint_start_lap,tyre_life,is_valid
PIA,7.004,2024,HARD,12.0,19.0,1
LEC,7.004,2024,MEDIUM,1.0,12.0,1
VER,7.004,2024,HARD,26.0,19.0,1
NOR,7.004,2024,MEDIUM,29.0,16.0,1
NOR,7.004,2024,MEDIUM,1.0,15.0,1
SAI,7.004,2024,HARD,1.0,20.0,1
PER,7.004,2024,HARD,22.0,21.0,1
ALO,7.004,2024,MEDIUM,1.0,13.0,1
OCO,7.004,2024,HARD,14.0,31.0,1
OCO,7.004,2024,MEDIUM,1.0,12.0,1
RIC,7.004,2024,SOFT,1.0,8.0,1
RIC,7.004,2024,MEDIUM,9.0,13.0,1
STR,7.004,2024,HARD,22.0,24.0,1
STR,7.004,2024,MEDIUM,1.0,12.0,1
ALB,7.004,2024,HARD,13.0,32.0,1
ALB,7.004,2024,MEDIUM,9.0,15.0,1
GAS,7.004,2024,HARD,24.0,21.0,1
GAS,7.004,2024,HARD,10.0,19.0,1
MAG,7.004,2024,MEDIUM,1.0,17.0,1
BOT,7.004,2024,HARD,18.0,27.0,1
BOT,7.004,2024,HARD,12.0,24.0,1
TSU,7.004,2024,MEDIUM,1.0,15.0,1
SAR,7.004,2024,HARD,16.0,30.0,1
SAR,7.004,2024,MEDIUM,9.0,16.0,1
HUL,7.004,2024,HARD,25.0,20.0,1
ZHO,7.004,2024,MEDIUM,21.0,24.0,1
NOR,4.259,2024,MEDIUM,1.0,28.0,1
VER,4.259,2024,HARD,29.0,44.0,1
VER,4.259,2024,MEDIUM,1.0,27.0,1
LEC,4.259,2024,HARD,28.0,45.0,1
LEC,4.259,2024,MEDIUM,1.0,24.0,1
PIA,4.259,2024,HARD,25.0,48.0,1
PIA,4.259,2024,MEDIUM,1.0,33.0,1
SAI,4.259,2024,HARD,34.0,39.0,1
SAI,4.259,2024,MEDIUM,1.0,30.0,1
PER,4.259,2024,HARD,31.0,42.0,1
PER,4.259,2024,MEDIUM,1.0,29.0,1
RUS,4.259,2024,HARD,30.0,43.0,1
RUS,4.259,2024,MEDIUM,1.0,25.0,1
RUS,4.259,2024,HARD,26.0,29.0,1
HAM,4.259,2024,SOFT,55.0,21.0,1
HAM,4.259,2024,SOFT,1.0,23.0,1
HAM,4.259,2024,HARD,24.0,25.0,1
GAS,4.259,2024,SOFT,49.0,24.0,1
GAS,4.259,2024,MEDIUM,1.0,32.0,1
ALO,4.259,2024,HARD,33.0,39.0,1
ALO,4.259,2024,MEDIUM,1.0,31.0,1
HUL,4.259,2024,HARD,32.0,40.0,1
HUL,4.259,2024,MEDIUM,1.0,14.0,1
RIC,4.259,2024,MEDIUM,1.0,29.0,1
STR,4.259,2024,HARD,30.0,42.0,1
STR,4.259,2024,MEDIUM,1.0,30.0,1
ALB,4.259,2024,HARD,31.0,41.0,1
ALB,4.259,2024,MEDIUM,1.0,12.0,1
ALB,4.259,2024,HARD,13.0,42.0,1
OCO,4.259,2024,MEDIUM,55.0,17.0,1
OCO,4.259,2024,MEDIUM,1.0,30.0,1
SAR,4.259,2024,HARD,31.0,41.0,1
SAR,4.259,2024,MEDIUM,1.0,22.0,1
TSU,4.259,2024,HARD,23.0,49.0,1
TSU,4.259,2024,SOFT,1.0,14.0,1
TSU,4.259,2024,MEDIUM,15.0,18.0,1
MAG,4.259,2024,HARD,33.0,39.0,1
MAG,4.259,2024,HARD,1.0,40.0,1
BOT,4.259,2024,MEDIUM,41.0,31.0,1
BOT,4.259,2024,SOFT,1.0,15.0,1
BOT,4.259,2024,HARD,16.0,28.0,1
ZHO,4.259,2024,MEDIUM,44.0,27.0,1
ZHO,4.259,2024,MEDIUM,1.0,18.0,1
ZHO,4.259,2024,HARD,19.0,33.0,1
LEC,5.793,2024,MEDIUM,1.0,15.0,1
PIA,5.793,2024,HARD,16.0,38.0,1
PIA,5.793,2024,MEDIUM,1.0,16.0,1
PIA,5.793,2024,HARD,17.0,22.0,1
NOR,5.793,2024,MEDIUM,1.0,14.0,1
SAI,5.793,2024,HARD,33.0,21.0,1
SAI,5.793,2024,MEDIUM,1.0,19.0,1
HAM,5.793,2024,HARD,20.0,34.0,1
HAM,5.793,2024,MEDIUM,1.0,15.0,1
HAM,5.793,2024,HARD,16.0,22.0,1
VER,5.793,2024,HARD,1.0,22.0,1
VER,5.793,2024,HARD,23.0,19.0,1
RUS,5.793,2024,MEDIUM,42.0,12.0,1
RUS,5.793,2024,HARD,12.0,22.0,1
PER,5.793,2024,HARD,34.0,20.0,1
PER,5.793,2024,HARD,1.0,23.0,1
ALB,5.793,2024,MEDIUM,36.0,18.0,1
ALB,5.793,2024,MEDIUM,1.0,17.0,1
MAG,5.793,2024,HARD,18.0,36.0,1
MAG,5.793,2024,MEDIUM,1.0,14.0,1
ALO,5.793,2024,HARD,15.0,39.0,1
ALO,5.793,2024,MEDIUM,1.0,13.0,1
ALO,5.793,2024,HARD,13.0,24.0,1
COL,5.793,2024,HARD,36.0,20.0,1
COL,5.793,2024,MEDIUM,1.0,16.0,1
RIC,5.793,2024,HARD,17.0,37.0,1
OCO,5.793,2024,HARD,12.0,43.0,1
OCO,5.793,2024,HARD,1.0,31.0,1
GAS,5.793,2024,MEDIUM,32.0,21.0,1
GAS,5.793,2024,HARD,11.0,20.0,1
BOT,5.793,2024,HARD,31.0,22.0,1
BOT,5.793,2024,HARD,1.0,34.0,1
HUL,5.793,2024,MEDIUM,34.0,20.0,1
HUL,5.793,2024,HARD,6.0,27.0,1
ZHO,5.793,2024,HARD,33.0,20.0,1
ZHO,5.793,2024,MEDIUM,1.0,16.0,1
STR,5.793,2024,HARD,16.0,38.0,1
STR,5.793,2024,HARD,1.0,20.0,1
STR,5.793,2024,HARD,20.0,19.0,1
STR,5.793,2024,MEDIUM,37.0,15.0,1
VER,6.003,2024,MEDIUM,1.0,12.0,1
VER,6.003,2024,HARD,13.0,37.0,1
GAS,6.003,2024,HARD,1.0,50.0,1
PER,6.003,2024,MEDIUM,1.0,13.0,1
ALO,6.003,2024,HARD,14.0,37.0,1
ALO,6.003,2024,MEDIUM,1.0,12.0,1
LEC,6.003,2024,HARD,12.0,41.0,1
LEC,6.003,2024,MEDIUM,1.0,16.0,1
STR,6.003,2024,HARD,17.0,35.0,1
STR,6.003,2024,HARD,2.0,22.0,1
TSU,6.003,2024,HARD,23.0,24.0,1
TSU,6.003,2024,MEDIUM,1.0,13.0,1
ALB,6.003,2024,HARD,1.0,31.0,1
ZHO,6.003,2024,MEDIUM,32.0,20.0,1
ZHO,6.003,2024,HARD,1.0,35.0,1
HUL,6.003,2024,MEDIUM,35.0,18.0,1
HUL,6.003,2024,MEDIUM,1.0,15.0,1
RIC,6.003,2024,HARD,16.0,36.0,1
RIC,6.003,2024,HARD,1.0,50.0,1
OCO,6.003,2024,HARD,1.0,52.0,1
NOR,6.003,2024,HARD,1.0,37.0,1
COL,6.003,2024,MEDIUM,38.0,14.0,1
HAM,6.003,2024,HARD,11.0,41.0,1
HAM,6.003,2024,MEDIUM,1.0,12.0,1
BEA,6.003,2024,HARD,13.0,39.0,1
BEA,6.003,2024,MEDIUM,1.0,14.0,1
SAI,6.003,2024,HARD,15.0,37.0,1
SAI,6.003,2024,MEDIUM,1.0,17.0,1
RUS,6.003,2024,HARD,18.0,33.0,1
RUS,6.003,2024,MEDIUM,1.0,12.0,1
BOT,6.003,2024,HARD,13.0,39.0,1
BOT,6.003,2024,MEDIUM,1.0,12.0,1
PIA,6.003,2024,HARD,12.0,40.0,1
PIA,6.003,2024,MEDIUM,1.0,15.0,1
NOR,4.94,2024,MEDIUM,1.0,30.0,1
VER,4.94,2024,HARD,31.0,32.0,1
VER,4.94,2024,MEDIUM,1.0,29.0,1
PIA,4.94,2024,HARD,30.0,33.0,1
PIA,4.94,2024,MEDIUM,1.0,38.0,1
RUS,4.94,2024,HARD,39.0,24.0,1
RUS,4.94,2024,MEDIUM,1.0,27.0,1
LEC,4.94,2024,HARD,28.0,35.0,1
LEC,4.94,2024,MEDIUM,1.0,36.0,1
HAM,4.94,2024,HARD,37.0,26.0,1
HAM,4.94,2024,SOFT,1.0,19.0,1
SAI,4.94,2024,HARD,18.0,45.0,1
SAI,4.94,2024,MEDIUM,1.0,13.0,1
ALO,4.94,2024,HARD,14.0,49.0,1
ALO,4.94,2024,MEDIUM,1.0,26.0,1
HUL,4.94,2024,HARD,26.0,37.0,1
HUL,4.94,2024,MEDIUM,1.0,29.0,1
PER,4.94,2024,HARD,30.0,32.0,1
PER,4.94,2024,MEDIUM,1.0,28.0,1
COL,4.94,2024,HARD,29.0,33.0,1
COL,4.94,2024,MEDIUM,1.0,29.0,1
TSU,4.94,2024,HARD,30.0,32.0,1
TSU,4.94,2024,MEDIUM,1.0,33.0,1
OCO,4.94,2024,SOFT,34.0,31.0,1
OCO,4.94,2024,MEDIUM,1.0,29.0,1
STR,4.94,2024,HARD,30.0,32.0,1
STR,4.94,2024,HARD,1.0,27.0,1
ZHO,4.94,2024,MEDIUM,27.0,36.0,1
ZHO,4.94,2024,HARD,1.0,34.0,1
BOT,4.94,2024,MEDIUM,35.0,27.0,1
BOT,4.94,2024,HARD,1.0,33.0,1
GAS,4.94,2024,MEDIUM,34.0,28.0,1
GAS,4.94,2024,MEDIUM,1.0,37.0,1
RIC,4.94,2024,SOFT,38.0,24.0,1
RIC,4.94,2024,SOFT,1.0,10.0,1
RIC,4.94,2024,MEDIUM,11.0,36.0,1
RIC,4.94,2024,SOFT,47.0,12.0,1
MAG,4.94,2024,HARD,1.0,28.0,1
MAG,4.94,2024,MEDIUM,29.0,21.0,1
ALB,4.94,2024,SOFT,50.0,8.0,1
VER,5.513,2024,MEDIUM,1.0,25.0,1
GAS,5.513,2024,HARD,26.0,31.0,1
GAS,5.513,2024,MEDIUM,1.0,18.0,1
PER,5.513,2024,HARD,19.0,38.0,1
PER,5.513,2024,MEDIUM,1.0,26.0,1
ALO,5.513,2024,HARD,27.0,30.0,1
ALO,5.513,2024,MEDIUM,1.0,26.0,1
LEC,5.513,2024,HARD,27.0,30.0,1
LEC,5.513,2024,MEDIUM,1.0,26.0,1
STR,5.513,2024,HARD,27.0,30.0,1
STR,5.513,2024,HARD,1.0,28.0,1
MAG,5.513,2024,MEDIUM,28.0,28.0,1
MAG,5.513,2024,MEDIUM,1.0,17.0,1
MAG,5.513,2024,HARD,18.0,21.0,1
TSU,5.513,2024,MEDIUM,39.0,18.0,1
TSU,5.513,2024,MEDIUM,1.0,18.0,1
ALB,5.513,2024,HARD,19.0,37.0,1
ALB,5.513,2024,MEDIUM,4.0,30.0,1
ZHO,5.513,2024,HARD,34.0,22.0,1
ZHO,5.513,2024,MEDIUM,1.0,13.0,1
ZHO,5.513,2024,MEDIUM,14.0,22.0,1
HUL,5.513,2024,HARD,36.0,20.0,1
HUL,5.513,2024,MEDIUM,1.0,27.0,1
LAW,5.513,2024,HARD,28.0,29.0,1
LAW,5.513,2024,HARD,1.0,36.0,1
OCO,5.513,2024,MEDIUM,37.0,20.0,1
OCO,5.513,2024,MEDIUM,1.0,31.0,1
OCO,5.513,2024,HARD,32.0,20.0,1
NOR,5.513,2024,MEDIUM,1.0,31.0,1
COL,5.513,2024,HARD,32.0,25.0,1
COL,5.513,2024,HARD,1.0,39.0,1
HAM,5.513,2024,MEDIUM,40.0,17.0,1
SAI,5.513,2024,MEDIUM,1.0,21.0,1
RUS,5.513,2024,HARD,22.0,35.0,1
RUS,5.513,2024,HARD,1.0,40.0,1
BOT,5.513,2024,MEDIUM,41.0,16.0,1
BOT,5.513,2024,MEDIUM,1.0,15.0,1
PIA,5.513,2024,HARD,16.0,40.0,1
PIA,5.513,2024,MEDIUM,1.0,32.0,1
SAI,4.304,2024,MEDIUM,1.0,32.0,1
NOR,4.304,2024,HARD,33.0,39.0,1
NOR,4.304,2024,MEDIUM,1.0,30.0,1
LEC,4.304,2024,HARD,31.0,41.0,1
LEC,4.304,2024,MEDIUM,1.0,31.0,1
LEC,4.304,2024,HARD,32.0,38.0,1
HAM,4.304,2024,MEDIUM,1.0,28.0,1
RUS,4.304,2024,HARD,29.0,43.0,1
RUS,4.304,2024,MEDIUM,1.0,31.0,1
VER,4.304,2024,HARD,32.0,40.0,1
VER,4.304,2024,MEDIUM,1.0,26.0,1
MAG,4.304,2024,HARD,27.0,45.0,1
MAG,4.304,2024,MEDIUM,1.0,30.0,1
PIA,4.304,2024,HARD,31.0,41.0,1
PIA,4.304,2024,MEDIUM,1.0,39.0,1
HUL,4.304,2024,HARD,40.0,32.0,1
HUL,4.304,2024,MEDIUM,1.0,29.0,1
GAS,4.304,2024,HARD,30.0,41.0,1
GAS,4.304,2024,MEDIUM,1.0,28.0,1
STR,4.304,2024,HARD,29.0,42.0,1
STR,4.304,2024,MEDIUM,1.0,27.0,1
COL,4.304,2024,HARD,27.0,45.0,1
COL,4.304,2024,HARD,1.0,47.0,1
OCO,4.304,2024,MEDIUM,48.0,23.0,1
OCO,4.304,2024,HARD,1.0,48.0,1
BOT,4.304,2024,MEDIUM,49.0,22.0,1
BOT,4.304,2024,HARD,1.0,50.0,1
ZHO,4.304,2024,MEDIUM,50.0,22.0,1
ZHO,4.304,2024,HARD,1.0,44.0,1
LAW,4.304,2024,MEDIUM,44.0,28.0,1
LAW,4.304,2024,HARD,1.0,39.0,1
LAW,4.304,2024,MEDIUM,40.0,26.0,1
PER,4.304,2024,HARD,1.0,20.0,1
PER,4.304,2024,MEDIUM,21.0,23.0,1
PER,4.304,2024,MEDIUM,44.0,25.0,1
ALB,4.304,2024,MEDIUM,1.0,16.0,1
RUS,6.201,2024,MEDIUM,1.0,13.0,1
RUS,6.201,2024,HARD,13.0,21.0,1
HAM,6.201,2024,HARD,33.0,19.0,1
HAM,6.201,2024,MEDIUM,1.0,13.0,1
SAI,6.201,2024,HARD,28.0,24.0,1
LEC,6.201,2024,HARD,29.0,22.0,1
LEC,6.201,2024,HARD,10.0,22.0,1
VER,6.201,2024,HARD,32.0,19.0,1
NOR,6.201,2024,HARD,28.0,23.0,1
NOR,6.201,2024,HARD,10.0,21.0,1
HUL,6.201,2024,HARD,26.0,25.0,1
HUL,6.201,2024,MEDIUM,1.0,14.0,1
HUL,6.201,2024,HARD,15.0,19.0,1
TSU,6.201,2024,HARD,11.0,20.0,1
PER,6.201,2024,HARD,30.0,22.0,1
PER,6.201,2024,MEDIUM,18.0,15.0,1
ALO,6.201,2024,HARD,5.0,21.0,1
MAG,6.201,2024,HARD,25.0,27.0,1
MAG,6.201,2024,MEDIUM,1.0,17.0,1
ZHO,6.201,2024,HARD,18.0,33.0,1
ZHO,6.201,2024,MEDIUM,1.0,12.0,1
ZHO,6.201,2024,HARD,12.0,24.0,1
STR,6.201,2024,HARD,27.0,24.0,1
STR,6.201,2024,HARD,10.0,20.0,1
LAW,6.201,2024,HARD,29.0,23.0,1
LAW,6.201,2024,HARD,12.0,28.0,1
OCO,6.201,2024,MEDIUM,1.0,12.0,1
OCO,6.201,2024,HARD,13.0,33.0,1
BOT,6.201,2024,MEDIUM,18.0,18.0,1
VER,5.419,2024,MEDIUM,1.0,35.0,1
GAS,5.419,2024,HARD,36.0,22.0,1
GAS,5.419,2024,MEDIUM,1.0,35.0,1
PER,5.419,2024,HARD,36.0,22.0,1
PER,5.419,2024,MEDIUM,1.0,35.0,1
ALO,5.419,2024,MEDIUM,1.0,35.0,1
LEC,5.419,2024,MEDIUM,37.0,27.0,1
LEC,5.419,2024,MEDIUM,1.0,36.0,1
STR,5.419,2024,HARD,36.0,22.0,1
MAG,5.419,2024,MEDIUM,1.0,27.0,1
TSU,5.419,2024,HARD,28.0,30.0,1
TSU,5.419,2024,MEDIUM,1.0,35.0,1
ALB,5.419,2024,SOFT,41.0,17.0,1
ALB,5.419,2024,MEDIUM,1.0,35.0,1
ALB,5.419,2024,SOFT,36.0,20.0,1
ZHO,5.419,2024,MEDIUM,1.0,35.0,1
HUL,5.419,2024,HARD,36.0,22.0,1
HUL,5.419,2024,HARD,2.0,30.0,1
LAW,5.419,2024,MEDIUM,1.0,35.0,1
OCO,5.419,2024,SOFT,41.0,17.0,1
NOR,5.419,2024,MEDIUM,1.0,35.0,1
COL,5.419,2024,HARD,36.0,22.0,1
HAM,5.419,2024,MEDIUM,1.0,34.0,1
SAI,5.419,2024,HARD,35.0,23.0,1
SAI,5.419,2024,MEDIUM,1.0,35.0,1
RUS,5.419,2024,HARD,35.0,23.0,1
RUS,5.419,2024,MEDIUM,1.0,24.0,1
BOT,5.419,2024,HARD,36.0,22.0,1
BOT,5.419,2024,MEDIUM,1.0,24.0,1
PIA,5.419,2024,MEDIUM,36.0,30.0,1
PIA,5.419,2024,MEDIUM,1.0,34.0,1
VER,5.281,2024,MEDIUM,1.0,29.0,1
GAS,5.281,2024,HARD,30.0,29.0,1
GAS,5.281,2024,MEDIUM,1.0,14.0,1
PER,5.281,2024,HARD,15.0,44.0,1
ALO,5.281,2024,MEDIUM,1.0,14.0,1
ALO,5.281,2024,HARD,14.0,25.0,1
LEC,5.281,2024,HARD,38.0,22.0,1
LEC,5.281,2024,MEDIUM,1.0,20.0,1
STR,5.281,2024,HARD,21.0,38.0,1
STR,5.281,2024,MEDIUM,1.0,12.0,1
STR,5.281,2024,HARD,12.0,22.0,1
MAG,5.281,2024,HARD,33.0,25.0,1
MAG,5.281,2024,MEDIUM,1.0,12.0,1
MAG,5.281,2024,SOFT,31.0,25.0,1
TSU,5.281,2024,MEDIUM,1.0,22.0,1
ALB,5.281,2024,HARD,23.0,35.0,1
ALB,5.281,2024,MEDIUM,1.0,12.0,1
ZHO,5.281,2024,HARD,13.0,45.0,1
ZHO,5.281,2024,MEDIUM,1.0,12.0,1
ZHO,5.281,2024,HARD,13.0,27.0,1
HUL,5.281,2024,MEDIUM,1.0,13.0,1
LAW,5.281,2024,HARD,14.0,45.0,1
LAW,5.281,2024,MEDIUM,1.0,23.0,1
NOR,5.281,2024,HARD,24.0,33.0,1
NOR,5.281,2024,MEDIUM,1.0,26.0,1
COL,5.281,2024,HARD,27.0,32.0,1
HAM,5.281,2024,HARD,4.0,23.0,1
HAM,5.281,2024,HARD,1.0,34.0,1
SAI,5.281,2024,MEDIUM,35.0,25.0,1
SAI,5.281,2024,MEDIUM,1.0,25.0,1
DOO,5.281,2024,HARD,26.0,33.0,1
DOO,5.281,2024,MEDIUM,1.0,22.0,1
RUS,5.281,2024,HARD,23.0,35.0,1
RUS,5.281,2024,MEDIUM,1.0,27.0,1
BOT,5.281,2024,HARD,27.0,32.0,1
PIA,5.281,2024,HARD,7.0,24.0,1
PIA,5.281,2024,HARD,5.0,28.0,1
VER,5.278,2025,MEDIUM,35.0,12.0,1
TSU,5.278,2025,MEDIUM,34.0,14.0,1
OCO,5.278,2025,MEDIUM,34.0,14.0,1
BOR,5.278,2025,MEDIUM,5.0,40.0,1
BEA,5.278,2025,MEDIUM,5.0,40.0,1
PIA,5.451,2025,MEDIUM,1.0,14.0,1
NOR,5.451,2025,HARD,15.0,42.0,1
NOR,5.451,2025,MEDIUM,1.0,15.0,1
RUS,5.451,2025,HARD,16.0,41.0,1
RUS,5.451,2025,MEDIUM,1.0,14.0,1
VER,5.451,2025,HARD,15.0,42.0,1
VER,5.451,2025,MEDIUM,1.0,13.0,1
OCO,5.451,2025,HARD,14.0,43.0,1
ANT,5.451,2025,HARD,12.0,45.0,1
ANT,5.451,2025,MEDIUM,1.0,12.0,1
ALB,5.451,2025,HARD,13.0,44.0,1
ALB,5.451,2025,MEDIUM,1.0,20.0,1
BEA,5.451,2025,HARD,21.0,36.0,1
BEA,5.451,2025,HARD,1.0,26.0,1
STR,5.451,2025,MEDIUM,27.0,30.0,1
STR,5.451,2025,HARD,1.0,36.0,1
SAI,5.451,2025,MEDIUM,37.0,20.0,1
SAI,5.451,2025,MEDIUM,1.0,17.0,1
HAD,5.451,2025,HARD,18.0,39.0,1
HAD,5.451,2025,MEDIUM,1.0,12.0,1
HAD,5.451,2025,HARD,13.0,21.0,1
LAW,5.451,2025,HARD,34.0,23.0,1
LAW,5.451,2025,MEDIUM,19.0,12.0,1
DOO,5.451,2025,HARD,31.0,26.0,1
BOR,5.451,2025,HARD,12.0,45.0,1
BOR,5.451,2025,HARD,2.0,25.0,1
HUL,5.451,2025,HARD,27.0,29.0,1
HUL,5.451,2025,MEDIUM,1.0,20.0,1
TSU,5.451,2025,HARD,21.0,35.0,1
TSU,5.451,2025,HARD,12.0,24.0,1
ALO,5.451,2025,MEDIUM,47.0,15.0,1
LEC,5.451,2025,MEDIUM,1.0,15.0,1
HAM,5.451,2025,HARD,16.0,41.0,1
HAM,5.451,2025,MEDIUM,1.0,13.0,1
HAM,5.451,2025,HARD,14.0,24.0,1
GAS,5.451,2025,HARD,38.0,19.0,1
VER,5.807,2025,MEDIUM,1.0,21.0,1
NOR,5.807,2025,HARD,22.0,32.0,1
NOR,5.807,2025,MEDIUM,1.0,21.0,1
PIA,5.807,2025,HARD,22.0,32.0,1
PIA,5.807,2025,MEDIUM,1.0,20.0,1
LEC,5.807,2025,HARD,21.0,33.0,1
LEC,5.807,2025,MEDIUM,1.0,21.0,1
RUS,5.807,2025,HARD,22.0,32.0,1
RUS,5.807,2025,MEDIUM,1.0,19.0,1
ANT,5.807,2025,HARD,20.0,34.0,1
ANT,5.807,2025,MEDIUM,1.0,31.0,1
HAM,5.807,2025,HARD,32.0,22.0,1
HAM,5.807,2025,HARD,1.0,30.0,1
HAD,5.807,2025,MEDIUM,31.0,23.0,1
HAD,5.807,2025,MEDIUM,1.0,25.0,1
ALB,5.807,2025,HARD,26.0,28.0,1
ALB,5.807,2025,MEDIUM,1.0,24.0,1
BEA,5.807,2025,HARD,25.0,29.0,1
BEA,5.807,2025,MEDIUM,1.0,23.0,1
ALO,5.807,2025,HARD,24.0,31.0,1
ALO,5.807,2025,MEDIUM,1.0,25.0,1
TSU,5.807,2025,HARD,25.0,30.0,1
TSU,5.807,2025,MEDIUM,1.0,23.0,1
GAS,5.807,2025,HARD,24.0,30.0,1
GAS,5.807,2025,MEDIUM,1.0,24.0,1
SAI,5.807,2025,HARD,25.0,29.0,1
SAI,5.807,2025,MEDIUM,1.0,33.0,1
DOO,5.807,2025,SOFT,34.0,20.0,1
DOO,5.807,2025,SOFT,1.0,15.0,1
HUL,5.807,2025,HARD,16.0,38.0,1
HUL,5.807,2025,MEDIUM,1.0,22.0,1
LAW,5.807,2025,HARD,23.0,31.0,1
LAW,5.807,2025,MEDIUM,1.0,33.0,1
OCO,5.807,2025,SOFT,34.0,20.0,1
OCO,5.807,2025,HARD,1.0,33.0,1
BOR,5.807,2025,MEDIUM,33.0,21.0,1
BOR,5.807,2025,HARD,1.0,31.0,1
STR,5.807,2025,MEDIUM,32.0,22.0,1
STR,5.807,2025,SOFT,1.0,9.0,1
STR,5.807,2025,HARD,10.0,22.0,1
